match_id,user_id,cv_id,fecha_busqueda,job_id,titulo,empresa,ubicacion,fuente,similarity,score,cantidad_matches,cantidad_gaps,aplicada,aplicada_en
5894dd1c-6e47-4799-b9b4-d27b47d0f77c,anon_b7061fba8a,773e7315-84dc-4787-bcf5-6fd89abea1f4,2026-06-18 18:56:00,9f0957f1e52d7ec1,Analista Administrativo Jr,Cloudberry Labs,GBA Sur,Jooble,66,56,2,3,False,
5894dd1c-6e47-4799-b9b4-d27b47d0f77c,anon_b7061fba8a,773e7315-84dc-4787-bcf5-6fd89abea1f4,2026-06-18 18:56:00,98ccbb32da32d9ad,Analista Administrativo Jr,TechNova Remote,CABA,Computrabajo,88,79,2,0,False,
5894dd1c-6e47-4799-b9b4-d27b47d0f77c,anon_b7061fba8a,773e7315-84dc-4787-bcf5-6fd89abea1f4,2026-06-18 18:56:00,3858185c087f811a,Administrativo Contable,Consultora Delta,Rosario,Computrabajo,60,57,2,2,False,
5894dd1c-6e47-4799-b9b4-d27b47d0f77c,anon_b7061fba8a,773e7315-84dc-4787-bcf5-6fd89abea1f4,2026-06-18 18:56:00,371ea9616483ef55,Analista Administrativo Jr,Grupo Andina,GBA Norte,Jooble,97,93,2,1,True,2026-06-19 22:56:00
5894dd1c-6e47-4799-b9b4-d27b47d0f77c,anon_b7061fba8a,773e7315-84dc-4787-bcf5-6fd89abea1f4,2026-06-18 18:56:00,d7675f72d545a895,Administrativo Contable,Cloudberry Labs,GBA Norte,Computrabajo,77,72,4,0,False,
5894dd1c-6e47-4799-b9b4-d27b47d0f77c,anon_b7061fba8a,773e7315-84dc-4787-bcf5-6fd89abea1f4,2026-06-18 18:56:00,469feb4f30511e02,Administrativo Contable,Consultora Delta,Remoto (Argentina),Jooble,65,64,3,0,False,
82cd7997-1199-46de-a8bf-6f83b3e18b54,anon_1568f735a9,f9880e63-2698-4fee-8c01-777627b3a4fc,2026-07-31 19:33:00,976bd3aa34b40b14,Asistente Administrativo,Grupo Andina,Córdoba,Jooble,79,82,2,1,False,
82cd7997-1199-46de-a8bf-6f83b3e18b54,anon_1568f735a9,f9880e63-2698-4fee-8c01-777627b3a4fc,2026-07-31 19:33:00,7461ee3c0d8ccca4,Asistente Administrativo,TechNova Remote,GBA Norte,Jooble,61,60,3,2,False,
82cd7997-1199-46de-a8bf-6f83b3e18b54,anon_1568f735a9,f9880e63-2698-4fee-8c01-777627b3a4fc,2026-07-31 19:33:00,bccce723d5fea66f,Analista Administrativo Jr,Textil Patagonia,Rosario,Jooble,68,67,3,1,False,
82cd7997-1199-46de-a8bf-6f83b3e18b54,anon_1568f735a9,f9880e63-2698-4fee-8c01-777627b3a4fc,2026-07-31 19:33:00,bf32c130ce3a8672,Administrativo Contable,Vitalis Salud,Córdoba,Jooble,62,65,3,0,False,
82cd7997-1199-46de-a8bf-6f83b3e18b54,anon_1568f735a9,f9880e63-2698-4fee-8c01-777627b3a4fc,2026-07-31 19:33:00,76c4d590bc8c84a3,Analista Administrativo Jr,Banco Regional,GBA Norte,Jooble,72,75,2,0,False,
82cd7997-1199-46de-a8bf-6f83b3e18b54,anon_1568f735a9,f9880e63-2698-4fee-8c01-777627b3a4fc,2026-07-31 19:33:00,8690fa65cca1d213,Analista Administrativo Jr,Cloudberry Labs,Rosario,Computrabajo,47,47,4,2,True,2026-08-13 16:33:00
82cd7997-1199-46de-a8bf-6f83b3e18b54,anon_1568f735a9,f9880e63-2698-4fee-8c01-777627b3a4fc,2026-07-31 19:33:00,6951e8a910b15327,Asistente Administrativo,NovaTech Solutions,Rosario,Computrabajo,69,62,4,1,False,
82cd7997-1199-46de-a8bf-6f83b3e18b54,anon_1568f735a9,f9880e63-2698-4fee-8c01-777627b3a4fc,2026-07-31 19:33:00,d7675f72d545a895,Administrativo Contable,Cloudberry Labs,GBA Sur,Computrabajo,56,51,4,2,False,
7bc2c6de-8b3a-40c1-bcf1-0e529b537248,anon_b119044519,7a7e66fd-0320-4711-9c39-eb7147427680,2026-07-17 21:52:00,68a51884cd854fae,Desarrollador Backend Jr,TechNova Remote,Remoto (LATAM),Himalayas,41,43,3,2,True,2026-07-23 15:52:00
7bc2c6de-8b3a-40c1-bcf1-0e529b537248,anon_b119044519,7a7e66fd-0320-4711-9c39-eb7147427680,2026-07-17 21:52:00,e4bda0bad24ffed9,Desarrollador de Software Semi Senior,Consultora Delta,Mendoza,Jooble,97,91,4,0,False,
7bc2c6de-8b3a-40c1-bcf1-0e529b537248,anon_b119044519,7a7e66fd-0320-4711-9c39-eb7147427680,2026-07-17 21:52:00,c47dce636a4ce6f0,Desarrollador de Software Semi Senior,Vitalis Salud,GBA Norte,Computrabajo,62,64,2,0,True,2026-08-06 22:52:00
7bc2c6de-8b3a-40c1-bcf1-0e529b537248,anon_b119044519,7a7e66fd-0320-4711-9c39-eb7147427680,2026-07-17 21:52:00,1a5f9400a2ff0f26,Desarrollador Backend Jr,Banco Regional,Córdoba,Computrabajo,57,69,3,3,False,
7bc2c6de-8b3a-40c1-bcf1-0e529b537248,anon_b119044519,7a7e66fd-0320-4711-9c39-eb7147427680,2026-07-17 21:52:00,046bcaac67af534e,Desarrollador Backend Jr,Cloudberry Labs,GBA Sur,Computrabajo,68,75,2,1,True,2026-08-06 22:52:00
7bc2c6de-8b3a-40c1-bcf1-0e529b537248,anon_b119044519,7a7e66fd-0320-4711-9c39-eb7147427680,2026-07-17 21:52:00,c843b06974571b1d,Desarrollador Backend Jr,Clínica San Rafael,GBA Norte,Jooble,73,78,3,1,False,
7bc2c6de-8b3a-40c1-bcf1-0e529b537248,anon_b119044519,7a7e66fd-0320-4711-9c39-eb7147427680,2026-07-17 21:52:00,2a0f2162c67613ae,Desarrollador Backend Jr,Sistemas Australes,Remoto (Argentina),Jobicy,47,52,2,2,False,
7bc2c6de-8b3a-40c1-bcf1-0e529b537248,anon_b119044519,7a7e66fd-0320-4711-9c39-eb7147427680,2026-07-17 21:52:00,bd84798f734f4f0e,Desarrollador Backend Jr,Vitalis Salud,CABA,Jooble,82,83,4,1,False,
7bc2c6de-8b3a-40c1-bcf1-0e529b537248,anon_b119044519,7a7e66fd-0320-4711-9c39-eb7147427680,2026-07-17 21:52:00,b3451a52a7915f29,Desarrollador de Software Semi Senior,Textil Patagonia,CABA,Jooble,97,91,4,1,False,
7bc2c6de-8b3a-40c1-bcf1-0e529b537248,anon_b119044519,7a7e66fd-0320-4711-9c39-eb7147427680,2026-07-17 21:52:00,d2dd80eae9564943,Desarrollador Backend Jr,Vitalis Salud,Remoto (Argentina),RemoteOK,82,67,4,3,True,2026-07-28 20:52:00
87bcd29d-04b4-4035-815f-aca90c3652ab,anon_b119044519,7a7e66fd-0320-4711-9c39-eb7147427680,2026-06-24 14:49:00,b51b6465f6ce2ef0,Desarrollador Backend Jr,Manufactura Rioplatense,Remoto (Argentina),Jobicy,79,86,2,0,True,2026-07-03 20:49:00
87bcd29d-04b4-4035-815f-aca90c3652ab,anon_b119044519,7a7e66fd-0320-4711-9c39-eb7147427680,2026-06-24 14:49:00,00c5482dce4a413d,Full Stack Developer,TechNova Remote,Remoto (Argentina),Jooble,83,74,4,0,False,
87bcd29d-04b4-4035-815f-aca90c3652ab,anon_b119044519,7a7e66fd-0320-4711-9c39-eb7147427680,2026-06-24 14:49:00,14ecd030b3c3fde2,Desarrollador de Software Semi Senior,BioLab Argentina,Remoto (LATAM),Jobicy,80,83,3,0,False,
87bcd29d-04b4-4035-815f-aca90c3652ab,anon_b119044519,7a7e66fd-0320-4711-9c39-eb7147427680,2026-06-24 14:49:00,d336e20c8c16361d,Frontend Developer,Banco Regional,Remoto (LATAM),Jobicy,66,69,3,2,False,
87bcd29d-04b4-4035-815f-aca90c3652ab,anon_b119044519,7a7e66fd-0320-4711-9c39-eb7147427680,2026-06-24 14:49:00,12b37b8b6a1763a6,Desarrollador Backend Jr,Cloudberry Labs,Remoto (Argentina),RemoteOK,77,74,3,1,False,
87bcd29d-04b4-4035-815f-aca90c3652ab,anon_b119044519,7a7e66fd-0320-4711-9c39-eb7147427680,2026-06-24 14:49:00,5e8339f821665927,Desarrollador Backend Jr,Puerto Digital,Remoto (Argentina),Himalayas,62,62,4,3,True,2026-06-27 04:49:00
87bcd29d-04b4-4035-815f-aca90c3652ab,anon_b119044519,7a7e66fd-0320-4711-9c39-eb7147427680,2026-06-24 14:49:00,4c41d68250c38966,Desarrollador Backend Jr,Data Forge,Remoto (Argentina),WeWorkRemotely,71,69,3,3,False,
ef011071-8f76-493f-a0a5-a96836532fa5,anon_b119044519,7a7e66fd-0320-4711-9c39-eb7147427680,2026-07-04 14:23:00,9e6ff58550ff2553,Desarrollador de Software Semi Senior,Vitalis Salud,Remoto (Argentina),RemoteOK,84,79,2,1,False,
ef011071-8f76-493f-a0a5-a96836532fa5,anon_b119044519,7a7e66fd-0320-4711-9c39-eb7147427680,2026-07-04 14:23:00,b3451a52a7915f29,Desarrollador de Software Semi Senior,Textil Patagonia,Remoto (Argentina),Jooble,86,74,2,1,False,
ef011071-8f76-493f-a0a5-a96836532fa5,anon_b119044519,7a7e66fd-0320-4711-9c39-eb7147427680,2026-07-04 14:23:00,a055f7f011e7b4c7,Full Stack Developer,Cloudberry Labs,Mendoza,Jooble,68,76,2,1,False,
ef011071-8f76-493f-a0a5-a96836532fa5,anon_b119044519,7a7e66fd-0320-4711-9c39-eb7147427680,2026-07-04 14:23:00,85d2664e3529490c,Desarrollador Backend Jr,Textil Patagonia,Mendoza,Computrabajo,84,80,4,0,False,
ef011071-8f76-493f-a0a5-a96836532fa5,anon_b119044519,7a7e66fd-0320-4711-9c39-eb7147427680,2026-07-04 14:23:00,a915b3db30b8d7a8,Frontend Developer,Grupo Andina,GBA Norte,Computrabajo,79,89,3,1,True,2026-07-09 18:23:00
ef011071-8f76-493f-a0a5-a96836532fa5,anon_b119044519,7a7e66fd-0320-4711-9c39-eb7147427680,2026-07-04 14:23:00,4ab20ed6a539d963,Desarrollador Backend Jr,Textil Patagonia,Remoto (Argentina),RemoteOK,58,69,4,0,False,
ef011071-8f76-493f-a0a5-a96836532fa5,anon_b119044519,7a7e66fd-0320-4711-9c39-eb7147427680,2026-07-04 14:23:00,0d746470aaa2d40b,Full Stack Developer,TechNova Remote,GBA Norte,Computrabajo,53,56,4,1,False,
ef011071-8f76-493f-a0a5-a96836532fa5,anon_b119044519,7a7e66fd-0320-4711-9c39-eb7147427680,2026-07-04 14:23:00,389602fa711455e6,Desarrollador de Software Semi Senior,Cloudberry Labs,Remoto (Argentina),Jobicy,82,91,2,1,False,
9bb81208-6733-4d26-9b7d-0e41d8b18c88,anon_b119044519,7a7e66fd-0320-4711-9c39-eb7147427680,2026-06-23 21:50:00,c114444428d40422,Full Stack Developer,Cloudberry Labs,Remoto (LATAM),Jobicy,61,68,3,2,False,
9bb81208-6733-4d26-9b7d-0e41d8b18c88,anon_b119044519,7a7e66fd-0320-4711-9c39-eb7147427680,2026-06-23 21:50:00,da4110ddc59ab525,Desarrollador de Software Semi Senior,Estudio Contable Medina,Remoto (Argentina),RemoteOK,92,84,4,1,False,
9bb81208-6733-4d26-9b7d-0e41d8b18c88,anon_b119044519,7a7e66fd-0320-4711-9c39-eb7147427680,2026-06-23 21:50:00,28a6ce47a4ccb86a,Desarrollador Backend Jr,Textil Patagonia,GBA Norte,Jooble,63,60,3,1,True,2026-07-02 11:50:00
9bb81208-6733-4d26-9b7d-0e41d8b18c88,anon_b119044519,7a7e66fd-0320-4711-9c39-eb7147427680,2026-06-23 21:50:00,a915b3db30b8d7a8,Frontend Developer,Grupo Andina,Córdoba,Computrabajo,71,69,2,2,True,2026-06-28 19:50:00
9bb81208-6733-4d26-9b7d-0e41d8b18c88,anon_b119044519,7a7e66fd-0320-4711-9c39-eb7147427680,2026-06-23 21:50:00,7714409694c0bbb1,Frontend Developer,Retail Horizonte,GBA Sur,Jooble,97,86,4,1,False,
9bb81208-6733-4d26-9b7d-0e41d8b18c88,anon_b119044519,7a7e66fd-0320-4711-9c39-eb7147427680,2026-06-23 21:50:00,d44d8335aed4c118,Desarrollador de Software Semi Senior,Puerto Digital,Remoto (Argentina),Jobicy,43,42,2,3,False,
9bb81208-6733-4d26-9b7d-0e41d8b18c88,anon_b119044519,7a7e66fd-0320-4711-9c39-eb7147427680,2026-06-23 21:50:00,fec8fd36baa8a422,Full Stack Developer,Textil Patagonia,GBA Norte,Jooble,70,66,2,3,True,2026-07-10 16:50:00
9bb81208-6733-4d26-9b7d-0e41d8b18c88,anon_b119044519,7a7e66fd-0320-4711-9c39-eb7147427680,2026-06-23 21:50:00,b51b6465f6ce2ef0,Desarrollador Backend Jr,Manufactura Rioplatense,Remoto (Argentina),Jobicy,68,61,2,3,False,
9bb81208-6733-4d26-9b7d-0e41d8b18c88,anon_b119044519,7a7e66fd-0320-4711-9c39-eb7147427680,2026-06-23 21:50:00,c50a959d2e923913,Desarrollador Backend Jr,Manufactura Rioplatense,Remoto (Argentina),WeWorkRemotely,89,89,3,0,False,
b630e8b4-b421-4b28-b9b6-7a892d3883b5,anon_a1e8211725,1d039c0f-b771-4045-9d4b-230def35eb79,2026-07-16 14:16:00,e6c249e713078f78,Técnico en Biología,Consultora Delta,Mendoza,Jooble,81,74,2,1,True,2026-08-04 00:16:00
b630e8b4-b421-4b28-b9b6-7a892d3883b5,anon_a1e8211725,1d039c0f-b771-4045-9d4b-230def35eb79,2026-07-16 14:16:00,203e26c46dcd6644,Analista de Laboratorio Jr,Puerto Digital,Córdoba,Computrabajo,79,73,2,0,False,
b630e8b4-b421-4b28-b9b6-7a892d3883b5,anon_a1e8211725,1d039c0f-b771-4045-9d4b-230def35eb79,2026-07-16 14:16:00,07069ead24d95e34,Técnico en Biología,NovaTech Solutions,CABA,Jooble,85,80,4,1,False,
b630e8b4-b421-4b28-b9b6-7a892d3883b5,anon_a1e8211725,1d039c0f-b771-4045-9d4b-230def35eb79,2026-07-16 14:16:00,fc6617f4acbfb650,Técnico en Biología,Banco Regional,Mendoza,Jooble,52,56,2,2,False,
b630e8b4-b421-4b28-b9b6-7a892d3883b5,anon_a1e8211725,1d039c0f-b771-4045-9d4b-230def35eb79,2026-07-16 14:16:00,fc6617f4acbfb650,Técnico en Biología,Banco Regional,GBA Sur,Jooble,61,67,3,3,False,
b630e8b4-b421-4b28-b9b6-7a892d3883b5,anon_a1e8211725,1d039c0f-b771-4045-9d4b-230def35eb79,2026-07-16 14:16:00,34a98d13cbc98b56,Técnico en Biología,Sistemas Australes,Remoto (Argentina),Jooble,74,70,4,0,False,
0edc001e-e997-43c3-baf9-5551b100ca2c,anon_1568f735a9,3849f759-d486-4b39-b077-63d8ed9a563c,2026-05-31 11:34:00,73eac04f6f5c4459,Frontend Developer,Laboratorios BioSur,Mendoza,Jooble,51,61,4,1,False,
0edc001e-e997-43c3-baf9-5551b100ca2c,anon_1568f735a9,3849f759-d486-4b39-b077-63d8ed9a563c,2026-05-31 11:34:00,f8fdebe93976628f,Desarrollador de Software Semi Senior,NovaTech Solutions,Remoto (LATAM),Jobicy,77,73,3,1,False,
0edc001e-e997-43c3-baf9-5551b100ca2c,anon_1568f735a9,3849f759-d486-4b39-b077-63d8ed9a563c,2026-05-31 11:34:00,1a266193cf595d20,Desarrollador Backend Jr,Consultora Delta,Remoto (LATAM),Jobicy,67,64,2,0,False,
0edc001e-e997-43c3-baf9-5551b100ca2c,anon_1568f735a9,3849f759-d486-4b39-b077-63d8ed9a563c,2026-05-31 11:34:00,3f44d6ca9b3ac7c8,Desarrollador de Software Semi Senior,NovaTech Solutions,GBA Norte,Jooble,69,79,3,1,False,
0edc001e-e997-43c3-baf9-5551b100ca2c,anon_1568f735a9,3849f759-d486-4b39-b077-63d8ed9a563c,2026-05-31 11:34:00,c5cdf283aa94cc9f,Desarrollador Backend Jr,TechNova Remote,Córdoba,Jooble,81,89,4,0,False,
0edc001e-e997-43c3-baf9-5551b100ca2c,anon_1568f735a9,3849f759-d486-4b39-b077-63d8ed9a563c,2026-05-31 11:34:00,b17e6f0985794e6a,Frontend Developer,Banco Regional,CABA,Jooble,52,43,3,1,False,
0edc001e-e997-43c3-baf9-5551b100ca2c,anon_1568f735a9,3849f759-d486-4b39-b077-63d8ed9a563c,2026-05-31 11:34:00,ee33b92b00a8957d,Desarrollador Backend Jr,Banco Regional,Remoto (LATAM),RemoteOK,49,57,2,3,True,2026-06-04 01:34:00
0edc001e-e997-43c3-baf9-5551b100ca2c,anon_1568f735a9,3849f759-d486-4b39-b077-63d8ed9a563c,2026-05-31 11:34:00,5fb18de72e68f701,Full Stack Developer,Puerto Digital,Remoto (LATAM),WeWorkRemotely,68,75,4,0,False,
fe8a03c7-35e0-4799-9413-c4c2321862c1,anon_1568f735a9,3849f759-d486-4b39-b077-63d8ed9a563c,2026-06-16 11:45:00,05cc4f2fccb6b81b,Frontend Developer,Manufactura Rioplatense,GBA Norte,Jooble,81,80,4,1,False,
fe8a03c7-35e0-4799-9413-c4c2321862c1,anon_1568f735a9,3849f759-d486-4b39-b077-63d8ed9a563c,2026-06-16 11:45:00,86a7a5d1780daf0c,Desarrollador de Software Semi Senior,Marketing Cono Sur,CABA,Jooble,55,47,4,3,False,
fe8a03c7-35e0-4799-9413-c4c2321862c1,anon_1568f735a9,3849f759-d486-4b39-b077-63d8ed9a563c,2026-06-16 11:45:00,9e6ff58550ff2553,Desarrollador de Software Semi Senior,Vitalis Salud,Remoto (Argentina),RemoteOK,51,52,4,3,False,
fe8a03c7-35e0-4799-9413-c4c2321862c1,anon_1568f735a9,3849f759-d486-4b39-b077-63d8ed9a563c,2026-06-16 11:45:00,5ae6cf26169aad84,Full Stack Developer,Marketing Cono Sur,Remoto (Argentina),Jobicy,81,78,3,0,False,
fe8a03c7-35e0-4799-9413-c4c2321862c1,anon_1568f735a9,3849f759-d486-4b39-b077-63d8ed9a563c,2026-06-16 11:45:00,43d0702255fc369a,Desarrollador Backend Jr,Laboratorios BioSur,GBA Sur,Computrabajo,50,55,4,2,False,
fe8a03c7-35e0-4799-9413-c4c2321862c1,anon_1568f735a9,3849f759-d486-4b39-b077-63d8ed9a563c,2026-06-16 11:45:00,7073174473987699,Desarrollador Backend Jr,Banco Regional,Rosario,Jooble,70,60,4,2,False,
fe8a03c7-35e0-4799-9413-c4c2321862c1,anon_1568f735a9,3849f759-d486-4b39-b077-63d8ed9a563c,2026-06-16 11:45:00,e0e14001bb355438,Full Stack Developer,BioLab Argentina,Remoto (Argentina),Himalayas,44,55,4,2,True,2026-06-17 13:45:00
93337be1-269a-41e1-9a39-4b63e631aba7,anon_1568f735a9,3849f759-d486-4b39-b077-63d8ed9a563c,2026-05-11 19:49:00,b637f4220630ad2b,Frontend Developer,Clínica San Rafael,Remoto (LATAM),Jobicy,62,73,3,0,False,
93337be1-269a-41e1-9a39-4b63e631aba7,anon_1568f735a9,3849f759-d486-4b39-b077-63d8ed9a563c,2026-05-11 19:49:00,dded07770687b7a6,Frontend Developer,Textil Patagonia,Remoto (Argentina),Computrabajo,74,80,2,0,False,
93337be1-269a-41e1-9a39-4b63e631aba7,anon_1568f735a9,3849f759-d486-4b39-b077-63d8ed9a563c,2026-05-11 19:49:00,41bb647c9e1c31e7,Desarrollador de Software Semi Senior,Puerto Digital,Rosario,Jooble,57,53,4,2,False,
93337be1-269a-41e1-9a39-4b63e631aba7,anon_1568f735a9,3849f759-d486-4b39-b077-63d8ed9a563c,2026-05-11 19:49:00,bf0ba20dc3231562,Frontend Developer,Comercial Los Andes,GBA Sur,Jooble,74,70,3,0,False,
93337be1-269a-41e1-9a39-4b63e631aba7,anon_1568f735a9,3849f759-d486-4b39-b077-63d8ed9a563c,2026-05-11 19:49:00,a5cf286541fcf2ea,Full Stack Developer,Laboratorios BioSur,Córdoba,Jooble,86,83,2,1,False,
93337be1-269a-41e1-9a39-4b63e631aba7,anon_1568f735a9,3849f759-d486-4b39-b077-63d8ed9a563c,2026-05-11 19:49:00,cb3764c60169df05,Full Stack Developer,Data Forge,Remoto (LATAM),Himalayas,69,56,3,3,False,
93337be1-269a-41e1-9a39-4b63e631aba7,anon_1568f735a9,3849f759-d486-4b39-b077-63d8ed9a563c,2026-05-11 19:49:00,d2a51a8c3fbdac74,Desarrollador de Software Semi Senior,Grupo Andina,Córdoba,Jooble,89,69,2,1,False,
93337be1-269a-41e1-9a39-4b63e631aba7,anon_1568f735a9,3849f759-d486-4b39-b077-63d8ed9a563c,2026-05-11 19:49:00,b64892661c8059d7,Desarrollador Backend Jr,NovaTech Solutions,Rosario,Jooble,80,84,2,0,False,
93337be1-269a-41e1-9a39-4b63e631aba7,anon_1568f735a9,3849f759-d486-4b39-b077-63d8ed9a563c,2026-05-11 19:49:00,25fb83e2ecba9028,Frontend Developer,Cloudberry Labs,Remoto (LATAM),Jobicy,38,45,4,0,False,
93337be1-269a-41e1-9a39-4b63e631aba7,anon_1568f735a9,3849f759-d486-4b39-b077-63d8ed9a563c,2026-05-11 19:49:00,c1891be3bec36dcb,Frontend Developer,Marketing Cono Sur,Córdoba,Jooble,70,69,2,0,False,
1f2d303f-d5bd-4249-b014-e588cd3389fe,anon_1568f735a9,3849f759-d486-4b39-b077-63d8ed9a563c,2026-05-23 21:21:00,7714409694c0bbb1,Frontend Developer,Retail Horizonte,Rosario,Jooble,60,66,2,0,True,2026-06-04 12:21:00
1f2d303f-d5bd-4249-b014-e588cd3389fe,anon_1568f735a9,3849f759-d486-4b39-b077-63d8ed9a563c,2026-05-23 21:21:00,8762e49c12a51e15,Desarrollador de Software Semi Senior,Retail Horizonte,Remoto (Argentina),Jobicy,60,63,4,2,False,
1f2d303f-d5bd-4249-b014-e588cd3389fe,anon_1568f735a9,3849f759-d486-4b39-b077-63d8ed9a563c,2026-05-23 21:21:00,a699b9f12c00585d,Desarrollador de Software Semi Senior,BioLab Argentina,Remoto (Argentina),Jooble,38,41,4,2,True,2026-06-07 15:21:00
1f2d303f-d5bd-4249-b014-e588cd3389fe,anon_1568f735a9,3849f759-d486-4b39-b077-63d8ed9a563c,2026-05-23 21:21:00,b7d9560b83bd7b77,Frontend Developer,Grupo Andina,Remoto (LATAM),Jobicy,93,91,4,0,True,2026-06-09 02:21:00
1f2d303f-d5bd-4249-b014-e588cd3389fe,anon_1568f735a9,3849f759-d486-4b39-b077-63d8ed9a563c,2026-05-23 21:21:00,6664bf5044a24306,Desarrollador de Software Semi Senior,Retail Horizonte,Remoto (Argentina),RemoteOK,32,44,2,0,True,2026-06-04 10:21:00
1f2d303f-d5bd-4249-b014-e588cd3389fe,anon_1568f735a9,3849f759-d486-4b39-b077-63d8ed9a563c,2026-05-23 21:21:00,47721c44c9d26777,Full Stack Developer,Vitalis Salud,Remoto (LATAM),Jobicy,63,69,4,0,True,2026-05-31 14:21:00
1f2d303f-d5bd-4249-b014-e588cd3389fe,anon_1568f735a9,3849f759-d486-4b39-b077-63d8ed9a563c,2026-05-23 21:21:00,f2bf165062148843,Frontend Developer,Sistemas Australes,GBA Sur,Computrabajo,85,90,4,1,True,2026-06-05 18:21:00
1f2d303f-d5bd-4249-b014-e588cd3389fe,anon_1568f735a9,3849f759-d486-4b39-b077-63d8ed9a563c,2026-05-23 21:21:00,48661b2808722e7f,Frontend Developer,TechNova Remote,GBA Norte,Computrabajo,56,61,3,2,False,
1f2d303f-d5bd-4249-b014-e588cd3389fe,anon_1568f735a9,3849f759-d486-4b39-b077-63d8ed9a563c,2026-05-23 21:21:00,bf77b6a8832de63d,Desarrollador de Software Semi Senior,Data Forge,Rosario,Computrabajo,97,88,3,1,True,2026-06-11 09:21:00
1f2d303f-d5bd-4249-b014-e588cd3389fe,anon_1568f735a9,3849f759-d486-4b39-b077-63d8ed9a563c,2026-05-23 21:21:00,f9465fb10d1ffc80,Desarrollador de Software Semi Senior,Cloudberry Labs,Remoto (Argentina),Himalayas,58,61,3,2,False,
ad3245f5-da3a-4a51-ba1a-1679c69c99ea,anon_198a3660c0,40029a98-2a42-4088-91b5-6fc56d4417a1,2026-08-11 17:17:00,76c4d590bc8c84a3,Analista Administrativo Jr,Banco Regional,Rosario,Jooble,88,77,2,0,True,2026-08-27 09:17:00
ad3245f5-da3a-4a51-ba1a-1679c69c99ea,anon_198a3660c0,40029a98-2a42-4088-91b5-6fc56d4417a1,2026-08-11 17:17:00,339cb7fedf177f00,Administrativo Contable,Agro Insumos del Sur,Córdoba,Jooble,53,63,2,1,False,
ad3245f5-da3a-4a51-ba1a-1679c69c99ea,anon_198a3660c0,40029a98-2a42-4088-91b5-6fc56d4417a1,2026-08-11 17:17:00,cae9522a8db126a8,Administrativo Contable,Vitalis Salud,Córdoba,Computrabajo,70,68,3,1,False,
ad3245f5-da3a-4a51-ba1a-1679c69c99ea,anon_198a3660c0,40029a98-2a42-4088-91b5-6fc56d4417a1,2026-08-11 17:17:00,b2322faad876a05c,Analista Administrativo Jr,NovaTech Solutions,CABA,Computrabajo,75,74,2,0,False,
ad3245f5-da3a-4a51-ba1a-1679c69c99ea,anon_198a3660c0,40029a98-2a42-4088-91b5-6fc56d4417a1,2026-08-11 17:17:00,d66b6316370a1e96,Administrativo Contable,NovaTech Solutions,Córdoba,Computrabajo,90,79,4,0,False,
ad3245f5-da3a-4a51-ba1a-1679c69c99ea,anon_198a3660c0,40029a98-2a42-4088-91b5-6fc56d4417a1,2026-08-11 17:17:00,2cadcdabef9c0b19,Asistente Administrativo,NovaTech Solutions,Rosario,Jooble,78,72,4,1,False,
ad3245f5-da3a-4a51-ba1a-1679c69c99ea,anon_198a3660c0,40029a98-2a42-4088-91b5-6fc56d4417a1,2026-08-11 17:17:00,4c50e004f6a9fd3a,Asistente Administrativo,Retail Horizonte,Córdoba,Computrabajo,57,60,3,0,True,2026-08-20 13:17:00
ad3245f5-da3a-4a51-ba1a-1679c69c99ea,anon_198a3660c0,40029a98-2a42-4088-91b5-6fc56d4417a1,2026-08-11 17:17:00,9413661da0da07e9,Asistente Administrativo,Estudio Contable Medina,GBA Sur,Jooble,68,79,4,0,False,
ad3245f5-da3a-4a51-ba1a-1679c69c99ea,anon_198a3660c0,40029a98-2a42-4088-91b5-6fc56d4417a1,2026-08-11 17:17:00,9a4745999655d5c4,Asistente Administrativo,Vitalis Salud,CABA,Jooble,61,66,2,0,False,
ad3245f5-da3a-4a51-ba1a-1679c69c99ea,anon_198a3660c0,40029a98-2a42-4088-91b5-6fc56d4417a1,2026-08-11 17:17:00,e4bd04c4ec6d6535,Asistente Administrativo,Data Forge,CABA,Computrabajo,61,60,3,2,False,
06ff66ab-bd34-4c9a-8248-2443e49e76c1,anon_198a3660c0,40029a98-2a42-4088-91b5-6fc56d4417a1,2026-08-16 13:41:00,e008bba2ef896aa6,Analista Administrativo Jr,Agro Insumos del Sur,CABA,Jooble,80,68,3,1,False,
06ff66ab-bd34-4c9a-8248-2443e49e76c1,anon_198a3660c0,40029a98-2a42-4088-91b5-6fc56d4417a1,2026-08-16 13:41:00,47aced8f25b4b20c,Analista Administrativo Jr,Textil Patagonia,Mendoza,Computrabajo,83,86,2,0,False,
06ff66ab-bd34-4c9a-8248-2443e49e76c1,anon_198a3660c0,40029a98-2a42-4088-91b5-6fc56d4417a1,2026-08-16 13:41:00,7461ee3c0d8ccca4,Asistente Administrativo,TechNova Remote,Mendoza,Jooble,80,71,4,1,False,
06ff66ab-bd34-4c9a-8248-2443e49e76c1,anon_198a3660c0,40029a98-2a42-4088-91b5-6fc56d4417a1,2026-08-16 13:41:00,699be754fc4859a1,Administrativo Contable,Agro Insumos del Sur,Rosario,Computrabajo,91,84,2,1,False,
